Security Code,Security Id,Security Name
540133,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd
540134,IISL,Ishaan Infrastructures and Shelters Ltd
540135,ARCFIN,ARC Finance Ltd
540136,HPL,HPL Electric & Power Ltd
540143,SAGARSOFT,Sagarsoft (India) Ltd
540144,DRA,DRA Consultants Ltd
540145,VALIANTORG,Valiant Organics Ltd
540146,ACML,Aditya Consumer Marketing Ltd
540147,SHASHIJIT,Shashijit Infraprojects Ltd
540148,BINDALEXPO,Bindal Exports Ltd
540150,MHEL,Mewar Hi-Tech Engineering Ltd
540151,DIKSAT,Diksat Transworld Ltd
540152,IGRL,India Green Reality Ltd
540153,ENDURANCE,Endurance Technologies Ltd
540154,IDFSENSEXE,IDFC SENSEX ETF
540159,PURPLE,Purple Entertainment Ltd
540168,SUPRAP,Supra Pacific Management Consultancy Ltd
540173,PNBHOUSING,PNB Housing Finance Ltd
540174,SOUTHERNIN,Southern Infosys Ltd
540175,REGENCY,Regency Investments Ltd
540180,VBL,Varun Beverages Ltd
540181,SALEM,Salem Erode Investments Ltd
540190,FRANKLININD,Franklin Industries Ltd
540192,LKPSEC,LKP Securities Ltd
540198,OSIAJEE,Osiajee Texfab Ltd
540199,CMBL,Corporate Merchant Bankers Ltd
540203,SFL,Sheela Foam Ltd
540204,NIDL,Narendra Investments (Delhi) Ltd
540205,AVL,Aditya Vision Ltd
540210,TMRVL,The Mandhana Retail Ventures Ltd
540211,SIFL,Sparkling (India) Finshares Ltd
540212,TCIEXP,TCI Express Ltd
540221,SHASHANK,Shashank Traders Ltd
540222,LAURUSLABS,Laurus Labs Ltd
540243,NEWLIGHT,New Light Apparels Ltd
540248,AXISE1D1D,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-DIVIDEND PAYOUT
540249,AXISE1DGG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-GROWTH
540250,AXISE1DPD,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-DIVIDEND PAYOUT
540251,AXISE1GPG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-GROWTH
540252,VSL,Veeram Securities Ltd
540253,SNTCL,Shree Nidhi Trading Co. Ltd
540254,MTPL,Marg Techno Projects Ltd
540259,SHANGAR,Shangar Decor Ltd
540266,GLCL,Globe Commercials Ltd
540268,DHANVARSHA,Dhanvarsha Finvest Ltd
540269,SKL,Super Fine Knitters Ltd
540270,RAIDEEPIND,Raideep Industries Ltd
540293,PRICOLLTD,Pricol Ltd
540310,CFL,Classic Filaments Ltd
540311,JITFINFRA,JITF Infralogistics Ltd
540318,SUERYAAKNI,Sueryaa Knitwear Ltd
540332,TANVI,Tanvi Foods (India) Ltd
540333,AXISE2D1D,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Dividend Payout
540334,AXISE2DGG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Growth
540335,AXISE2DPD,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Dividend Payout
540336,AXISE2GPG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Growth
540358,RMC,RMC Switchgears Ltd
540359,PARMAX,Parmax Pharma Ltd
540360,LLFICL,Leading Leasing Finance And Investment Company Ltd
540361,DANUBE,Danube Industries Ltd
540366,RADIOCITY,Music Broadcast Ltd
540376,DMART,Avenue Supermarts Ltd
540377,IFL,IFL Enterprises Ltd
540378,BSLRIFS3RG,Aditya Birla Sun Life RESURGENT INDIA FUND ??SERIES 3 REGULAR GROWTH
540379,BSLRIFS3RD,Aditya Birla Sun Life RESURGENT INDIA FUND ??SERIES 3 REGULAR DIVIDEND
540381,BSLRIFS3DG,Aditya Birla Sun Life RESURGENT INDIA FUND ??SERIES 3 DIRECT GROWTH
540383,BSLRIFS3DD,Aditya Birla Sun Life RESURGENT INDIA FUND ??SERIES 3 DIRECT DIVIDEND
540385,KDLL,KD Leisures Ltd
540386,ONTIC,Ontic Finserve Ltd
540393,SMLT,Sarthak Metals Ltd
540395,CHEMCRUX,Chemcrux Enterprises Ltd
540396,MANOMAY,Manomay Tex India Ltd
540401,MAXIMUS,Maximus International Ltd
540402,MANAS,Manas Properties Ltd
540403,CLEDUCATE,CL Educate Ltd
540404,PRIMEFRESH,Prime Fresh Ltd
540405,OCEANIC,Oceanic Foods Ltd
540416,OCTAWARE,Octaware Technologies Ltd
540425,SHANKARA,Shankara Building Products Ltd
540455,ESCORP,Escorp Asset Management Ltd
540467,PARMSILK,Parmeshwari Silk Mills Ltd
540468,KMSMEDI,KMS Medisurgi Ltd
540469,IPRU2933,ICICI Prudential Value Fund Series 12 - Dividend Payout Option
540470,IPRU9135,ICICI Prudential Value Fund Series 12 - Direct Plan Dividend Payout Option
540481,CLFL,Classic Leasing & Finance Ltd
540492,STARLINE,Starline Precious Stone Ltd
540497,SCHAND,S Chand and Company Ltd
540515,KANUNGO,Kanungo Financiers Ltd
540519,MEERA,Meera Industries Ltd
540530,HUDCO,Housing and Urban Development Corporation Ltd
540538,IPRU2955,ICICI Prudential Value Fund- Series 13- Dividend Payout Option
540539,IPRU9157,ICICI Prudential Value Fund Series- 13- Direct Plan Dividend Payout Option
540544,PSPPROJECT,PSP Projects Ltd
540545,BGJL,Bhakti Gems and Jewellery Ltd
540550,YUG,Yug Decor Ltd
540551,AXISAEDGG,Axis Equity Advantage Fund- Series 1 Direct Plan- Growth
540552,AXISAEGPG,Axis Equity Advantage Fund- Series 1 Regular Plan- Growth
540570,VARIMAN,Variman Global Enterprises Ltd
540575,STARCEMENT,Star Cement Ltd
540586,IPRU2969,ICICI Prudential Value Fund Series 14 - Cumulative
540587,IPRU2970,ICICI Prudential Value Fund Series 14 - Dividend Payout
540588,IPRU9171,ICICI Prudential Value Fund Series 14 - Direct Plan Cumulative
540589,IPRU9172,ICICI Prudential Value Fund Series 14 - Direct Plan Dividend Payout
540590,RIDDHICORP,Riddhi Corporate Services Ltd
540591,HEOF1126DG,HDFC EOF- II- 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund- Series 2- Direct
540592,HEOF1126DD,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Direct
540593,HEOF1126RG,HDFC EOF- II - 1126D May 2017(1) plan under HDFC Equity Opportunities Fund - Series2 - Regular
540594,HEOF1126RD,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Regular
540595,TEJASNET,Tejas Networks Ltd
540596,ERIS,Eris Lifesciences Ltd
540597,CONTAINER,Containerway International Ltd
540602,GTPL,GTPL Hathway Ltd
540611,AUBANK,AU Small Finance Bank Ltd
540612,ICICILOVOL,ICICI Prudential Nifty Low Vol 30 ETF
540613,GEL,Gautam Exim Ltd
540614,GGENG,G G Engineering Ltd
540615,7NR,7NR Retail Ltd
540617,BSLRIFS4RG,Aditya Birla Sun Life RESURGENT INDIA FUND ??SERIES 4 REGULAR GROWTH
540618,BSLRIFS4RD,Aditya Birla Sun Life RESURGENT INDIA FUND ??SERIES 4 REGULAR DIVIDEND
540619,BSLRIFS4DG,Aditya Birla Sun Life RESURGENT INDIA FUND ??SERIES 4 DIRECT GROWTH
540620,BSLRIFS4DD,Aditya Birla Sun Life RESURGENT INDIA FUND ??SERIES 4 DIRECT DIVIDEND
540621,BHAGYAPROP,Bhagyanagar Properties Ltd
540626,IPRU2987,ICICI PRUDENTIAL VALUE FUND-SERIES 15-CUMULATIVE
540627,IPRU2988,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIVIDEND PAYOUT
540629,IPRU9189,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN CUMULATIVE
540631,IPRU9190,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN DIVIDEND PAYOUT
540634,HEOF1100DG,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-GROWTH OPTION
540635,HEOF1100DD,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-DIVIDEND PAYOUT OPTION
540636,HEOF1100RG,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-GROWTH OPTION
540637,HEOF1100RD,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-DIVIDEND PAYOUT OPTION
540642,SALASAR,Salasar Techno Engineering Ltd
540647,GANGESSEC,Ganges Securities Ltd
540648,PALASHSEC,Palash Securities Ltd
540649,AVADHSUGAR,Avadh Sugar & Energy Ltd
540650,MAGADHSUGAR,Magadh Sugar & Energy Ltd
540651,JIGAR,Jigar Cables Ltd
540652,CTCL,Captain Technocast Ltd
540653,SINTEXPLAST,Sintex Plastics Technology Ltd
540654,GSTL,Globalspace Technologies Ltd
540669,UTINEXT50,UTI Nifty Next 50 ETF
540671,AXISAHDGG,Axis Equity Advantage Fund - Series 2 Direct Plan - Growth
540672,AXISAHGPG,Axis Equity Advantage Fund - Series 2 Regular Plan - Growth
540673,SIS,Security and Intelligence Services (India) Ltd
540678,COCHINSHIP,Cochin Shipyard Ltd
540679,SMSLIFE,SMS Lifesciences India Ltd
540680,KIOCL,KIOCL Ltd
540681,CHOTHANI,Chothani Foods Ltd
540682,IPRU2991,ICICI Prudential Value Fund - Series 16 - Cumulative Option
540683,IPRU2992,ICICI Prudential Value Fund - Series 16 - Dividend Payout Option
540684,IPRU9193,ICICI Prudential Value Fund - Series 16 - Direct Plan Cumulative Option
540685,IPRU9194,ICICI Prudential Value Fund - Series 16 - Direct Plan Dividend Payout Option
540686,SMRUTHIORG,Smruthi Organics Ltd
540691,ABCAPITAL,Aditya Birla Capital Ltd
540692,APEX,Apex Frozen Foods Ltd
540693,SHISHIND,Shish Industries Ltd
540694,ANG,ANG Lifesciences India Ltd
540695,DWL,Dhruv Wellness Ltd
540696,KCDGROUP,KCD Industries India Ltd
540697,AMFL,A & M Febcon Ltd
540699,DIXON,Dixon Technologies (India) Ltd
540700,BRNL,Bharat Road Network Ltd
540701,DCAL*,Dishman Carbogen Amcis Ltd
540702,LASA,Lasa Supergenerics Ltd
540703,PROVESTSER,Provestment Services Ltd
540704,MATRIMONY,Matrimony.com Ltd
540709,RELHOME,Reliance Home Finance Ltd
540710,CAPACITE,Capacite Infraprojects Ltd
540711,IPRU3003,ICICI PRUDENTIAL VALUE FUND SERIES 17 - CUMULATIVE OPTION
540712,IPRU3004,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIVIDEND OPTION
540713,IPRU9205,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN CUMULATIVE OPTION
540714,IPRU9206,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN DIVIDEND OPTION
540715,SAGAR,Sagar Diamonds Ltd
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd
540717,PQIF,Polo Queen Industrial and Fintech Ltd
540718,AKM,AKM Lace and Embrotex Ltd
540719,SBILIFE,SBI Life Insurance Company Ltd
540724,DIAMONDYD,Prataap Snacks Ltd
540725,SISL,Share India Securities Ltd
540726,TTFL,Trident Texofab Ltd
540727,POOJA,Poojawestern Metaliks Ltd
540728,SAYAJIIND,Sayaji Industries Ltd
540729,VANTABIO,Vanta Bioscience Ltd
540730,MEHAI,Mehai Technology Ltd
540735,IRIS,IRIS Business Services Ltd
540737,SGRL,Shree Ganesh Remedies Ltd
540738,STL,Shreeji Translogistics Ltd
540739,ABSLRIF5RG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Growth
540740,ABSLRIF5RD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Dividend Payout
540741,ABSLRIF5DG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Growth
540742,ABSLRIF5DD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Dividend Payout
540743,GODREJAGRO,Godrej Agrovet Ltd
540744,MESCON,Mideast Integrated Steels Ltd
540749,MASFIN,MAS Financial Services Ltd
540750,IEX,Indian Energy Exchange Ltd
540755,GICRE,General Insurance Corporation of India
540756,KAARYAFSL,Kaarya Facilities and Services Ltd
540757,SCPL,Sheetal Cool Products Ltd
540758,NCBFIVADD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD-IV SR A DR DVP 22OT20
540759,NCBFIVADG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD-IV SR A DR GWTH 22OT20
540760,NCBFIVAD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD-IV SR A REG DVP 22OT20
540761,NCBFIVAG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD-IV SR A REG GWTH 22OT20
540762,TIINDIA,Tube Investments of India Ltd
540763,IPRU3013,ICICI Prudential Value Fund Series 18 - Cumulative Option
540764,IPRU3014,ICICI Prudential Value Fund Series 18 - Dividend Payout Option
540765,IPRU9215,ICICI Prudential Value Fund Series 18 - Direct Plan Cumulative Option
540766,IPRU9216,ICICI Prudential Value Fund Series 18 - Direct Plan Dividend Payout Option
540767,NAM-INDIA,Nippon Life India Asset Management Ltd
540768,MAHLOG,Mahindra Logistics Ltd
540769,NIACL,The New India Assurance Company Ltd
540774,IFGLEXPOR,IFGL Refractories Ltd
540775,KHADIM,Khadim India Ltd
540776,5PAISA,5paisa Capital Ltd
540777,HDFCLIFE,HDFC Life Insurance Company Ltd
540778,NCBFIVBDD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21
540779,NCBFIVBDG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21
540780,NCBFIVBD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21
540781,NCBFIVBG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21
540782,SBRANDS,Sanghvi Brands Ltd
540786,SHARIKA,Sharika Enterprises Ltd
540787,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC
540788,ASPIRA,Aspira Pathlab & Diagnostics Ltd
540789,DNAMEDIA,Diligent Media Corporation Ltd
540791,HHOF1140DG,HDFC HOF-I-1140D November 2017(1) - Direct Option - Growth Option
540792,HHOF1140DD,HDFC HOF-I-1140D November 2017(1) - Direct Option - Dividend Payout Option
540793,HHOF1140RG,HDFC HOF-I-1140D November 2017(1) - Regular Option - Growth Option
540794,HHOF1140RD,HDFC HOF-I-1140D November 2017(1) - Regular  Option - Dividend Payout Option
540795,DYNAMIC,Dynamic Cables Ltd
540796,RATNABHUMI,Ratnabhumi Developers Ltd
540797,SHALBY,Shalby Ltd
540798,FSC,Future Supply Chain Solutions Ltd
540799,DACEFRG,DSP BLACKROCK A.C.E. Fund Series 1 - Regular Growth
540800,DACEFRDP,DSP BLACKROCK A.C.E. Fund Series 1 - Regular-Dividend Payout
540801,DACEFDG,DSP BLACKROCK A.C.E. Fund Series 1 - Direct Growth
540802,DACEFDDP,DSP BLACKROCK A.C.E. Fund Series 1 - Direct - Dividend Payout
540809,MRCEXIM,MRC Exim Ltd
540811,DML,Diggi Multitrade Ltd
540821,SADHNA,Sadhna Broadcast Ltd
540823,VITESSE,Vitesse Agro Ltd
540824,ASTRON,Astron Paper & Board Mill Ltd
540825,NCBFIVBCD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C DR DVP 20MR21
540826,NCBFIVCG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C RG GWTH 20MR21
540827,NCBFIVBCG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C DR GWTH 20MR21
540828,NCBFIVCD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C RG DVP 20MR21
540829,CHANDRIMA,Chandrima Mercantiles Ltd
540843,RITHWIKFMS,Rithwik Facility Management Services Ltd
540850,JFL,Jhandewalas Foods Ltd
540861,IPRU3018,ICICI PRUDENTIAL VALUE FUND - SERIES 19 - CUMULATIVE OPTION
540862,IPRU3019,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIVIDEND PAYOUT OPTION
540863,IPRU9220,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIRECT PLAN CUMULATIVE OPTION
540864,IPRU9221,ICICI PRUDENTIAL VALUE FUND - SERIES 19  -DIRECT PLAN DIVIDEND PAYOUT OPTION
540879,APOLLO,Apollo Micro Systems Ltd
540896,NCBFIVDDD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD DR DVP 18JN21
540897,NCBFIVDG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD RG GWTH 18JN21
540898,NCBFIVDDG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD DR GWTH 18JN21
540899,NCBFIVDD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD RG DVP 18JN21
540900,NEWGEN,Newgen Software Technologies Ltd
540901,PRAXIS,Praxis Home Retail Ltd
540902,AMBER,Amber Enterprises India Ltd
540903,CRPRISK,CRP Risk Management Ltd
540904,TIRUFOAM,Tirupati Foam Ltd
540914,SRUSTEELS,SRU Steels Ltd
540923,AML,Ashoka Metcast Ltd
540935,GALAXYSURF,Galaxy Surfactants Ltd
540936,GGL,Gautam Gems Ltd
540937,MEDICO,Medico Remedies Ltd
540938,GUJHYSPIN,Gujarat Hy-Spin Ltd
540945,FSSPL,Focus Suites Solutions & Services Ltd
540947,IPRU3034,ICICI Prudential Value Fund - Series 20 - Cumulative Option
540949,IPRU3035,ICICI Prudential Value Fund - Series 20 - Dividend Option
540950,IPRU9236,ICICI Prudential Value Fund - Series 20 - Direct Plan Cumulative Option
540951,IPRU9237,ICICI Prudential Value Fund - Series 20 - Direct Plan Dividend Option
540952,LAL,Lorenzini Apparels Ltd
540953,KENVI,Kenvi Jewels Ltd
540954,IWP,The Indian Wood Products Company Ltd
540955,TDSL,Tasty Dairy Specialities Ltd
540956,BHATIA,Bhatia Communications & Retail (India) Ltd
540961,SHIVAMILLS,Shiva Mills Ltd
540975,ASTERDM,Aster DM Healthcare Ltd
540980,YSL,The Yamuna Syndicate Ltd
540981,KTKIND4RG,Kotak India Growth Fund   Series 4 - Regular Plan Growth Option
540982,KTKIND4RD,Kotak India Growth Fund   Series 4 - Regular Plan Dividend Option
540983,KTKIND4DD,KOTAK INDIA GROWTH FUND SERIES 4 DIRECT PLAN DIVIDEND OPTION
540984,KTKIND4DG,Kotak India Growth Fund   Series 4 - Direct Plan Growth Option
541005,KANCOTEA,Kanco Tea & Industries Ltd
541006,ANGEL,Angel Fibers Ltd
541019,HGINFRA,H.G. Infra Engineering Ltd
541053,EIS,East India Securities Ltd
541068,AXISCBD1D,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Dividend Payout
541069,AXISCBDGG,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Growth
541070,AXISCBDPD,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Dividend Payout
541071,AXISCBGPG,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Growth
541083,INFLAME,Inflame Appliances Ltd
541084,DACE2RG,DSP BlackRock A C E Fund - Series 2 - Regular Plan - Growth Option
541085,DACE2RDP,DSP BlackRock A C E Fund - Series 2 - Regular Plan - Dividend Payout Option
541086,DACE2DG,DSP BlackRock A C E Fund - Series 2 - Direct Plan - Growth Option
541087,DACE2DDP,DSP BlackRock A C E Fund - Series 2 - Direct Plan - Dividend Payout  Option
541092,ABSLRIF6RG,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- REGULAR PLAN- GROWTH
541093,ABSLRIF6RD,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- REGULAR PLAN- DIVIDEND PAYOUT
541094,ABSLRIF6DG,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- DIRECT PLAN- GROWTH
541095,ABSLRIF6DD,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- DIRECT PLAN- DIVIDEND PAYOUT
541096,BPLPHARMA,Bharat Parenterals Ltd
541112,SHREESHAY,Shreeshay Engineers Ltd
541133,ACFL,Apex Capital And Finance Ltd
541143,BDL,Bharat Dynamics Ltd
541144,ACTIVE,Active Clothing Co Ltd
541151,RIDINGS,Ridings Consulting Engineers India Ltd
541152,ADVITIYA,Advitiya Trade India Ltd
541153,BANDHANBNK,Bandhan Bank Ltd
541154,HAL,Hindustan Aeronautics Ltd
541161,KARDA,Karda Constructions Ltd
541163,SANDHAR,Sandhar Technologies Ltd
541167,YASHO,Yasho Industries Ltd
541178,BENARA,Benara Bearings and Pistons Ltd
541179,ISEC,ICICI Securities Ltd
541195,MIDHANI,Mishra Dhatu Nigam Ltd
541196,LEX,Lex Nimble Solutions Ltd
541206,OBCL,Orissa Bengal Carrier Ltd
541228,TRL,Taylormade Renewables Ltd
541233,LEMONTREE,Lemon Tree Hotels Ltd
541252,ABSLRIF7RG,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Growth Option
541253,ABSLRIF7RD,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Dividend Payout
541254,ABSLRIF7DG,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Growth Option
541255,ABSLRIF7DD,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Dividend Payout
541269,CHEMFABALKA,Chemfab Alkalis Ltd
541276,HARDWYN,Hardwyn India Ltd
541299,DLCL,Dr Lalchandani Labs Ltd
541301,ORIENTELEC,Orient Electric Ltd
541302,DHRUV,Dhruv Consultancy Services Ltd
541303,AKSHAR,Akshar Spintex Ltd
541304,INDOUS,Indo Us Bio-Tech Ltd
541309,IPRU3095,ICICI Prudential Bharat Consumption Fund - Series 2 - Cumulative Option
541310,IPRU3096,ICICI Prudential Bharat Consumption Fund - Series 2 - Dividend Option
541311,IPRU9297,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Cumulative Option
541312,IPRU9298,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Dividend Option
541313,ICICI500,ICICI Prudential S&P BSE 500 ETF
541336,INDOSTAR,Indostar Capital Finance Ltd
541337,MILEFUR,Milestone Furniture Ltd
541338,UHZAVERI,U. H. Zaveri Ltd
541341,KTKIND5RG,Kotak India Growth Fund Series 5 - Regular Plan - Growth Option
541343,KTKIND5RD,Kotak India Growth Fund Series 5 - Regular Plan - Dividend Option
541345,KTKIND5DG,Kotak India Growth Fund Series 5 - Direct Plan - Growth Option
541346,KTKIND5DD,Kotak India Growth Fund Series 5 - Direct Plan - Dividend Option
541347,PARVATI,Parvati Sweetners and Power Ltd
541352,MEGASTAR,Megastar Foods Ltd
541353,INNOVATORS,Innovators Facade Systems Ltd
541358,SHWL,Shree Worstex Ltd
541400,ZIMLAB,Zim Laboratories Ltd
541401,ARIHANTINS,Arihant Institute Ltd
541402,AFFORDABLE,Affordable Robotic & Automation Ltd
541403,DOLLAR,Dollar Industries Ltd
541418,NGIL,Nakoda Group of Industries Ltd
541444,PALMJEWELS,Palm Jewels Ltd
541445,WAA,Waa Solar Ltd
541450,ADANIGREEN,Adani Green Energy Ltd
541503,UNICK,Unick Fix-A-Form And Printers Ltd
541540,SOLARA,Solara Active Pharma Sciences Ltd
541545,TALWGYM,Talwalkars Healthclubs Ltd
541546,GAYAHWS,Gayatri Highways Ltd
541556,RITES,RITES Ltd
541557,FINEORG,Fine Organic Industries Ltd
541578,VARROC,Varroc Engineering Ltd
541601,RAJNISH,Rajnish Wellness Ltd
541627,HITECHWIND,Hi-Tech Winding Systems Ltd
541633,STRAEXPO,Sophia Traexpo Ltd
541634,RAWEDGE,Raw Edge Industrial Solutions Ltd
541672,IPRU3143,ICICI Prudential Bharat Consumption Fund  - Series 3 - Cumulative Option
541673,IPRU3144,ICICI Prudential Bharat Consumption Fund  - Series 3 - Dividend Payout Option
541674,IPRU9345,ICICI Prudential Bharat Consumption Fund  - Series 3 -  Direct Plan - Cumulative Option
541675,IPRU9346,ICICI Prudential Bharat Consumption Fund  - Series 3 - Direct Plan - Dividend Payout Option
541676,TVF1D,Tata Vaue Fund Series 1 - Regular Plan - Dividend Payout Option
541677,TVF1DZ,Tata Vaue Fund Series 1 - Direct Plan - Dividend Payout Option
541678,TVF1G,Tata Vaue Fund Series 1 - Regular Plan - Growth Option
541679,TVF1GZ,Tata Vaue Fund Series 1 - Direct Plan - Growth Option
541700,TCNSBRANDS,TCNS Clothing Co. Ltd
541701,SUPERSHAKT,Supershakti Metaliks Ltd
541702,ASHNI,Ashnisha Industries Ltd
541703,GFIL,Ganesh Films India Ltd
541725,IDFCEOS6RG,IDFC Equity Opportunity - Series 6 - Regular Plan - Growth Option
541726,IDFCEOS6RD,IDFC Equity Opportunity - Series 6 - Regular Plan - Dividend Payout  Option
541727,IDFCEOS6DG,IDFC Equity Opportunity - Series 6 - Direct Plan - Growth Option
541728,IDFCEOS6DD,IDFC Equity Opportunity - Series 6 - Direct Plan - Dividend Payout Option
541729,HDFCAMC,HDFC Asset Management Company Ltd
541735,VIVANTA,Vivanta Industries Ltd
541741,TINNATFL,Tinna Trade Ltd
541742,TVF2D,TATA Value Fund Series  2 - Regular Plan  - Dividend Payout Option
541743,TVF2DZ,TATA Value Fund Series  2 - Direct Plan  - Dividend Payout Option
541744,TVF2G,TATA Value Fund Series  2 - Regular  Plan  - Growth Option
541745,TVF2GZ,TATA Value Fund Series  2 - Direct Plan  - Growth Option
541770,CREDITACC,CreditAccess Grameen Ltd
541771,AMINTAN,Amin Tannery Ltd
541778,DEEP,Deep Polymers Ltd
541799,SMEL,Sungold Media and Entertainment Ltd
541804,IPRU3168,ICICI PRU Bharat Consumption Fund - Sr 4 - Cumulative
541805,IPRU3169,ICICI PRU Bharat Consumption Fund - Sr 4 - Dividend Payout Option
541806,IPRU9370,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Cumulative
541807,IPRU9371,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Dividend Payout
541809,ICICINXT50,ICICI Prudential Nifty Next 50 ETF
541865,ASPL,Add-Shop Promotions Ltd
541879,KTKIND7RG,Kotak India Growth Fund Series 7 - Regular Plan - Growth Option
541881,KTKIND7RD,Kotak India Growth Fund Series 7 - Regular Plan - Dividend Option
541882,KTKIND7DG,Kotak India Growth Fund Series 7 - Direct Plan - Growth Option
541884,KTKIND7DD,Kotak India Growth Fund Series 7 - Direct Plan - Dividend Option
541890,SPACEINCUBA,Space Incubatrics Technologies Ltd
541929,SGIL,Synergy Green Industries Ltd
541945,RANJEET,Ranjeet Mechatronics Ltd
541956,IRCON,IRCON International Ltd
541967,SKYGOLD,Sky Gold Ltd
541972,SETFSN50,SBI - ETF - SENSEX NEXT 50
541973,MACH,Mac Hotels Ltd
541974,MANORAMA,Manorama Industries Ltd
541983,INNOVATIVE,Innovative Ideals and Services (India) Ltd
541984,NIOSAG,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG GWTH31JN22
541985,NIOSAD,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG DVP31JN22
541986,NIOSADG,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR GWTH31JN22
541987,NIOSADD,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR DVP31JN22
